name,msg,time,link,length,expmsg
tsa,Кстати забавная фраза Басаева о минах.,2001-05-21 17:00:10,https://vif2ne.org/nvk/forum/archive/words/107778?text=,1.96K,"Здравствуйте !Говорят в первую Чеченскую Басаев сказал об использовании нашими мин примерно следующую фразу:""Бесполе..."""
krok,Я читать умею.,2001-05-21 17:05:48,https://vif2ne.org/nvk/forum/archive/words/107779?text=,1.77K,"Просто это не я писал, там в низу ссылочка на автора есть.Я только в названии знак вопроса поставил, т.к. не понятно, как он..."""
Следопыт,Загадка (что то про артиллерию),2001-05-22 16:51:19,https://vif2ne.org/nvk/forum/archive/words/108112?text=,5.35K,"Приветствую!Вот такая вот ""хрень"", встречается на полях сражений довольно часто, но в литературе нет комментариев... Мож..."""
Роман Алымов,Отгадка(+),2001-05-22 16:55:45,https://vif2ne.org/nvk/forum/archive/words/108113?text=,5.00K,"Это часть укупорки немецкого снаряда, кажется 105 мм. Есть и ещё один вид частей от неё - этакая ""табуреточка"" как бы складная и..."""
Следопыт,"Ёжик, где ж ты был?... (с)ЁвТ",2001-05-22 16:59:25,https://vif2ne.org/nvk/forum/archive/words/108114?text=,4.43K,"Приветствую!Предположительно мы так и думали..., а чего этой штукой делали то? Зачем в два цвета раскрашивать?"
Роман Алымов,"В тумане я был, в тумане (+)",2001-05-22 17:07:41,https://vif2ne.org/nvk/forum/archive/words/108115?text=,4.16K,">Предположительно мы так и думали..., а чего этой штукой делали то? Зачем в два цвета раскрашивать?*..."""
Митин Игорь,"Занятные у тебя шашлыки, однако:) (-)",2001-05-22 17:10:09,https://vif2ne.org/nvk/forum/archive/words/108116?text=,2.89K,"..."""
Роман Алымов,"Баранов предоставил шашлыки, я - лес интересный :-) (-)",2001-05-22 17:23:35,https://vif2ne.org/nvk/forum/archive/words/108117?text=,2.79K,"..."""
Митин Игорь,Мина - вот интерестность то... (-),2001-05-22 17:38:36,https://vif2ne.org/nvk/forum/archive/words/108118?text=,2.54K,"..."""
Роман Алымов,МИна - это побочный продукт(+),2001-05-22 17:44:26,https://vif2ne.org/nvk/forum/archive/words/108119?text=,2.51K,"Лес вообще интересный, место хорошее, форелевое хоз-во заброшеное, места дикие с хорошей дорогой... Хорошее место. Сосны, ели......"""
Митин Игорь,Ты бы лучше народу упражнение с Джеком показал:))) (-),2001-05-22 17:47:58,https://vif2ne.org/nvk/forum/archive/words/108120?text=,2.26K,"..."""
Роман Алымов,Каким ещё Джеком? Домкратом что ли? (-),2001-05-22 17:59:13,https://vif2ne.org/nvk/forum/archive/words/108121?text=,2.06K,"..."""
Митин Игорь,Ну да!:))) Чем же еще то?:)))(-),2001-05-22 18:00:54,https://vif2ne.org/nvk/forum/archive/words/108122?text=,1.88K,"..."""
Следопыт,Re: В тумане...,2001-05-22 18:01:07,https://vif2ne.org/nvk/forum/archive/words/108124?text=,2.90K,"Приветствую!А для тупых можно еще рассказать? Куда взрыватель входит? Эта штука, что в гильзу засовывалась?А в сети ..."""
Роман Алымов,Re: В тумане...,2001-05-22 18:09:28,https://vif2ne.org/nvk/forum/archive/words/108125?text=,2.57K,">Приветствую!>А для тупых можно еще рассказать? Куда взрыватель входит? Эта..."""
Роман Алымов,Я его и сам ни разу пока не пользовал :-) (-),2001-05-22 18:11:21,https://vif2ne.org/nvk/forum/archive/words/108123?text=,1.77K,"..."""
Митин Игорь,Re: В тумане...,2001-05-22 18:12:29,https://vif2ne.org/nvk/forum/archive/words/108126?text=,2.09K,"Там еще вторая часть прилагалась. Она типа обнимала эту хрень, с четырех сторон. Но вот способ крепления к снаряду не шибко поня..."""
Следопыт,Ну не с четырёх... (-),2001-05-22 18:15:16,https://vif2ne.org/nvk/forum/archive/words/108127?text=,1.80K,"..."""
Митин Игорь,Ашипся!:) С трех... (-),2001-05-22 18:19:30,https://vif2ne.org/nvk/forum/archive/words/108128?text=,1.67K,"..."""
М.Свирин,Вообще-то это предохранитель взрывателя снаряда сИГ-33 (-),2001-05-23 01:40:45,https://vif2ne.org/nvk/forum/archive/words/108129?text=,2.32K,"..."""
М.Свирин,"Для бензиновых педи..., простите - теоретиков.",2001-05-23 02:09:32,https://vif2ne.org/nvk/forum/archive/words/108253?text=,3.57K,"ЗдравствуйтеОтвета не ждите. Ищите сами, ежели до сих пор не догнали.Основной вопрос философии: ""ЧЕМ ОТЛИЧАЕТСЯ ..."""
Валерий Мухин,О! Глядите! Практик! Бюстик когда будет? (-),2001-05-23 11:20:51,https://vif2ne.org/nvk/forum/archive/words/108254?text=,3.07K,"..."""
Саня,Re:,2001-05-23 11:27:08,https://vif2ne.org/nvk/forum/archive/words/108255?text=,3.09K,"Дык по-моему на этот вопрос уже есть ответ - фракционным сотавом. И вытекающими :) из него свойствами. Я уже в первую бензиновую..."""
Митин Игорь,"Привет! Во, я так и думал, что ты скажешь, что это за штука!:) (-)",2001-05-23 12:15:30,https://vif2ne.org/nvk/forum/archive/words/108130?text=,2.17K,"..."""
Илья Григоренко,A vot ugadajte: kto eto napisal! :))),2001-05-23 14:57:39,https://vif2ne.org/nvk/forum/archive/words/108604?text=,3.18K,"...Конвой очень учтив: не избивает, не насилует, просто вежливо приглашаетна чай в свое купе (""у  нас там постель, белье, уд..."""
Андю,"Новодворская ? ;) Явно ""не софи Лорен"", ИМХО, и даже не Марчело... (-)",2001-05-23 15:00:50,https://vif2ne.org/nvk/forum/archive/words/108605?text=,2.03K,"..."""
Илья Григоренко,"Ty znal, ty znal! :)))) (-)",2001-05-23 15:03:23,https://vif2ne.org/nvk/forum/archive/words/108606?text=,1.85K,"..."""
Андю,"Ура, хотя бы что-то сегодня я сделал правильно. ;)) (-)",2001-05-23 15:18:13,https://vif2ne.org/nvk/forum/archive/words/108607?text=,1.66K,"..."""
Рядовой-К,Вопросы по переводной терминологии.,2001-05-24 01:28:39,https://vif2ne.org/nvk/forum/archive/words/108872?text=,4.19K,"1) Как переводится термин fallsсhimjager? С ""jager"", понятно, а вот с ""fallschim"" - нет. Откуда взялся термин?2) Теперь ..."""
М.Свирин,Могу прислать комплект укупорки для снаряда Сиг-33. Надо? (-),2001-05-24 02:34:49,https://vif2ne.org/nvk/forum/archive/words/108131?text=,1.96K,"..."""
М.Свирин,Саня!...,2001-05-24 02:38:43,https://vif2ne.org/nvk/forum/archive/words/108256?text=,3.23K,"Здравствуйте>Дык по-моему на этот вопрос уже есть ответ - фракционным сотавом. И вытекающими :) из него..."""
Валерий Мухин,Re: Саня!...,2001-05-24 03:05:07,https://vif2ne.org/nvk/forum/archive/words/108257?text=,2.94K,>уверенно октановое число генераторного газа указывают Возражения по существу есть? Где бюст?
Kadet,Отвeты от Рядового (второго клaссa) K :-),2001-05-24 03:13:00,https://vif2ne.org/nvk/forum/archive/words/108873?text=,3.82K,">2) Теперь - ""aирборн"". Дословно ""воздушный борт"" или ""воздушно-носимый"" (но это уже слово бeaр в 3-м значении)..."""
Рядовой-К,Re: от Рядового-вне-всяких-клaссов-K,2001-05-24 04:20:18,https://vif2ne.org/nvk/forum/archive/words/108874?text=,4.51K,">>2) Теперь - ""aирборн"". Дословно ""воздушный борт"" или ""воздушно-носимый"" (но это уже слово бeaр в 3-м значении..."""
Игорь Куртуков,Re: Вопросы по...,2001-05-24 04:35:52,https://vif2ne.org/nvk/forum/archive/words/108880?text=,2.90K,">1) Как переводится термин fallsсhimjager? С ""jager"", понятно, а вот с ""fallschim"" - нет. Откуда взялся "
Kadet,Re: от Рядового-вне-всяких-клaссов-K,2001-05-24 05:12:38,https://vif2ne.org/nvk/forum/archive/words/108875?text=,3.85K,"> Во вторых, слово ""aирборнe"" по aнглийски звучит нaмного крaсивee чeм воздушно-носимaя.>+++ ""воздушно-..."""
Игорь Куртуков,Re: от Рядового-вне-всяких-клaссов-K,2001-05-24 05:42:55,https://vif2ne.org/nvk/forum/archive/words/108876?text=,2.21K,">По нaстоящeму, полноe нaзвaниe-Infantry Rifle Battalion. Taк и в ЭФЭMaх нaписaнно.Не знаю. В ма..."""
Владимир Несамарский,"Про ""shot"" и ""airborne""",2001-05-24 08:14:34,https://vif2ne.org/nvk/forum/archive/words/108879?text=,3.18K,"Приветствую> Shot знaчит выстрeл.>+++ Не спорь. Мне отсюда виднее - у меня словарики имеются. ;) Им..."""
Исаев Алексей,О силиконовых и пластилиновых бюстах,2001-05-24 10:16:17,https://vif2ne.org/nvk/forum/archive/words/108258?text=,2.83K,"Доброе время суток,>>уверенно октановое число генераторного газа указывают>Возражения по существу е..."""
Баир Иринчеев,Дайте влезть переводчику 8-),2001-05-24 11:03:05,https://vif2ne.org/nvk/forum/archive/words/108881?text=,3.63K,">1) Как переводится термин fallsсhimjager? С ""jager"", понятно, а вот с ""fallschim"" - нет. Откуда взялся тер..."""
Митин Игорь,"Да нет, вряд ли... Но за предложение спасибо! (-)",2001-05-24 11:09:05,https://vif2ne.org/nvk/forum/archive/words/108132?text=,1.75K,"..."""
Dainis,Первая война или сражение,2001-05-24 11:16:25,https://vif2ne.org/nvk/forum/archive/words/108967?text=,4.22K,"Добрый деньПросьбa к увaжaeмым форумчaнaм(Возмозно вопрос обсужaлся)Интeрeсуeт условно пeрвaя воинa или срaжeниe,"
OlegIP,Каин грохнул Авеля (-),2001-05-24 12:20:54,https://vif2ne.org/nvk/forum/archive/words/108968?text=,2.00K,"..."""
reinis,Re: Каин грохнул...,2001-05-24 12:46:41,https://vif2ne.org/nvk/forum/archive/words/108969?text=,1.74K,"eто бaнaльний отвeт и дaтировaк ни кeм нe докaзaннa и eто вообшe ворпос - можно ли считaть убииство воинои или нeт. и eшо :)..."""
OlegIP,Сорри - конечно же - :) (-),2001-05-24 13:04:02,https://vif2ne.org/nvk/forum/archive/words/108970?text=,1.64K,"..."""
Валерий Мухин,Re: О силиконовых...,2001-05-24 13:19:43,https://vif2ne.org/nvk/forum/archive/words/108259?text=,2.55K,">Насколько я помню, правильный ответ не число, а ""прочерк"".Иди книжки почитай. Для всех газовых ..."""
Исаев Алексей,Re: О силиконовых...,2001-05-24 15:19:59,https://vif2ne.org/nvk/forum/archive/words/108260?text=,2.56K,"Доброе время суток,>Иди книжки почитай. Для всех газовых топлив ОЧ указан вполне однозначно...."""
Андрей Л.,Попытка ответа всерьез,2001-05-24 15:46:16,https://vif2ne.org/nvk/forum/archive/words/108972?text=,4.04K,">Добрый день>Просьбa к увaжaeмым форумчaнaм>(Возмозно вопрос обсужaлся)>Интeрeсуeт условно пeрв..."""
Dainis,Re: Попытка ответа...,2001-05-24 16:13:05,https://vif2ne.org/nvk/forum/archive/words/108973?text=,1.70K,"Добрый деньБлгодaрю !С уважением - Дaинис..."""
Валерий Мухин,Re: О силиконовых...,2001-05-24 16:17:49,https://vif2ne.org/nvk/forum/archive/words/108261?text=,3.44K,">>Иди книжки почитай. Для всех газовых топлив ОЧ указан вполне однозначно.>Главное чтобы книжки совпали. То..."""
matveich,Объясните,2001-05-24 18:53:36,https://vif2ne.org/nvk/forum/archive/words/109207?text=,4.46K,"ПриветОбъясните один момент: Вот летит ИЛ2 или любой другой самолет с обилием металла в конструкции. Навстречу скажем 109 ил..."""
Исаев Алексей,Re: О силиконовых...,2001-05-24 19:48:27,https://vif2ne.org/nvk/forum/archive/words/108262?text=,2.67K,"Доброе время суток,>Ха! Найди такую книжку, где утверждалось бы что у газовых топлив нет ОЧ!..."""
Петров Борис,Да не,2001-05-24 20:08:48,https://vif2ne.org/nvk/forum/archive/words/108971?text=,1.73K,"Девирсионная операция змея и высылка из Рая Адама и Евы. Просто активных боевых действий не вилось ввиду явного первосходства од..."""
Apollo,Несерьезный ответ.,2001-05-24 20:22:28,https://vif2ne.org/nvk/forum/archive/words/108974?text=,2.64K,"Добрый день,С некоторой долей серьезности можно говорить, что первой в истории человечества была война с неандертальцами, пр..."""
Валерий Мухин,Re: О силиконовых...,2001-05-24 21:35:30,https://vif2ne.org/nvk/forum/archive/words/108263?text=,3.10K,">>Ха! Найди такую книжку, где утверждалось бы что у газовых топлив нет ОЧ!>У Свирина есть.Ст..."""
Kadet,Re: от Рядового-вне-всяких-клaссов-K,2001-05-24 23:11:39,https://vif2ne.org/nvk/forum/archive/words/108877?text=,2.04K,Вот линки:https://hosta.atsc.eustis.army.mil/cgi-bin/atdl.dll/mtp/artep+7-20-mtp/toc.htm 
Kadet,Re: от Рядового-вне-всяких-клaссов-K,2001-05-24 23:12:36,https://vif2ne.org/nvk/forum/archive/words/108878?text=,1.87K,"Пaрдон, пeрвый линк должeн выглядeть тaк:  "
SVAN,Re: Несерьезный ответ.,2001-05-25 01:09:31,https://vif2ne.org/nvk/forum/archive/words/108975?text=,2.72K,"Тогда можно сказать, что Хомо Сапиенс Сапиенс проводил систематический геноцид Ниадертальского Народа. Ковалёв и Политковская мо..."""
Kadet,Re: Несерьезный ответ.,2001-05-25 01:12:51,https://vif2ne.org/nvk/forum/archive/words/108976?text=,2.38K,">Тогда можно сказать, что Хомо Сапиенс Сапиенс проводил систематический геноцид Ниадертальского Народа. Ков..."""
Рядовой-К,Всем большое спасибо. Вроде разобрался. (-),2001-05-25 01:49:10,https://vif2ne.org/nvk/forum/archive/words/108882?text=,1.70K,"..."""
Следопыт,Re: Объясните,2001-05-25 02:10:47,https://vif2ne.org/nvk/forum/archive/words/109208?text=,1.82K,"Приветствую!Из песни:""Но для ремонта тащут ему сырья вагон, а мне фанерный ящик, и весь готов ремонт..."";-)<..."""
Taras~Ural,Re: Объясните,2001-05-25 09:23:08,https://vif2ne.org/nvk/forum/archive/words/109209?text=,5.36K,"На трещины и пробоины в бронекорпус думаю легко ставили накладки - обваривали по контуру газосваркой - хотя я сам упоминаний о т..."""
BlackLight,Re: Объясните,2001-05-25 09:28:25,https://vif2ne.org/nvk/forum/archive/words/109225?text=,2.33K,">Объясните один момент: Вот летит ИЛ2 или любой другой самолет с обилием металла в конструкции. Навстречу с..."""
BlackLight,Re: Объясните,2001-05-25 09:53:25,https://vif2ne.org/nvk/forum/archive/words/109210?text=,4.21K,">На трещины и пробоины в бронекорпус думаю легко ставили накладки - обваривали по контуру газосваркой - хот..."""
Исаев Алексей,Какие деревянные пробки????,2001-05-25 10:04:23,https://vif2ne.org/nvk/forum/archive/words/109211?text=,2.44K,"Доброе время суток,>Невозможно. Бронекорпус ИЛ-2 подвергался ВЧ закалке после сварки, если уже зака..."""
skipper,Оснастка для клепки листов алюминия (+),2001-05-25 10:14:55,https://vif2ne.org/nvk/forum/archive/words/109213?text=,2.07K,"умещается в кармане вместе с сотней заклепок. Не далее как месяц назад две лебедки этой хреновиной к мачте приклепал - расчетная..."""
matveich,Вопрос,2001-05-25 10:37:49,https://vif2ne.org/nvk/forum/archive/words/109218?text=,4.18K,"Привет>На трещины и пробоины в бронекорпус думаю легко ставили накладки - обваривали по контуру газосва..."""
Pavel,Re: Вопрос,2001-05-25 10:56:29,https://vif2ne.org/nvk/forum/archive/words/109219?text=,2.80K,"Доброго времени суток!>А слабо это все за ночь (как часто в мемуарах пишут), да если не один самолет по..."""
Taras~Ural,Ну если человек десять накинутся (+),2001-05-25 10:59:41,https://vif2ne.org/nvk/forum/archive/words/109224?text=,1.77K,"Почему бы и нет. Или вы не верите в ""социалистические темпы"" :-)За 8 часов ине такое делали...."""
Начальник Генштаба,Re: Первое сражение,2001-05-25 11:40:18,https://vif2ne.org/nvk/forum/archive/words/108980?text=,2.16K,"Приветствую непременно!Первое описанное сражение - битва при Мегиддо. Египтяне с кемто мочились.Точнее не помню - см..."""
matveich,Re: Вопрос,2001-05-25 11:50:40,https://vif2ne.org/nvk/forum/archive/words/109220?text=,2.65K,"Привет>Доброго времени суток!>Именно, эмалит и перкаль, основные ремонтные материалы.Плоскости меня..."""
Novik,Re: Достаточно.,2001-05-25 12:03:42,https://vif2ne.org/nvk/forum/archive/words/109221?text=,1.92K,"Приветствую.>Лётчики не работали, читайте что они сами пишут. Работали техники, а много ли техников на эска..."""
Pavel,Re: Вопрос,2001-05-25 12:18:08,https://vif2ne.org/nvk/forum/archive/words/109222?text=,2.13K,"Доброго времени суток!>Лётчики не работали, читайте что они сами пишут. Работали техники, а много ли те..."""
Taras~Ural,Работали (+),2001-05-25 12:25:04,https://vif2ne.org/nvk/forum/archive/words/109223?text=,2.07K,"Были факты! И по прямому приказу (часто в случае совершения аварии по вине того же летчика) и по собственной инициативе, чтобы н..."""
Константин Федченко,к тому же Мегиддо = Армагеддон :) (-),2001-05-25 12:30:43,https://vif2ne.org/nvk/forum/archive/words/108981?text=,1.73K,"..."""
Taras~Ural,Че дискуссия наклевываетя? :-)  (+),2001-05-25 13:09:43,https://vif2ne.org/nvk/forum/archive/words/109216?text=,4.89K,">Невозможно. Бронекорпус ИЛ-2 подвергался ВЧ закалке после сварки, если уже закаленный попытаться варить - его ..."""
Eddie,RE: Пaнтeры Сотниковa,2001-05-25 15:23:37,https://vif2ne.org/nvk/forum/archive/words/109619?text=,2.45K,"Во фрaнцузской вeрсии ""Tрофeeв в Kрaсной Aрмии"", подпись под фотогрaфиями дaeт мeсто и дaту: Прaгa,  прeдмeстьe Вaршaвы, aвгуст ..."""
Apollo,Re: Несерьезный ответ.,2001-05-25 23:33:12,https://vif2ne.org/nvk/forum/archive/words/108977?text=,2.74K,"Добрый вечер,>>Тогда можно сказать, что Хомо Сапиенс Сапиенс проводил систематический геноцид Ниадертал..."""
М.Свирин,Re: RE: Пaнтeры...,2001-05-26 03:03:12,https://vif2ne.org/nvk/forum/archive/words/109620?text=,2.63K,"Здравствуйте>Во фрaнцузской вeрсии ""Tрофeeв в Kрaсной Aрмии"", подпись под фотогрaфиями дaeт мeсто и дaт..."""
BlackLight,Re: Какие деревянные...,2001-05-26 05:26:14,https://vif2ne.org/nvk/forum/archive/words/109212?text=,2.36K,">>Невозможно. Бронекорпус ИЛ-2 подвергался ВЧ закалке после сварки, если уже закаленный попытаться варить - его..."""
Андрей Л.,Re: Несерьезный ответ.,2001-05-26 05:41:03,https://vif2ne.org/nvk/forum/archive/words/108978?text=,2.72K,">Ага, есть даже термин такой в исторической науке ""культурная ассимиляция"", т.е. мужиков убиваем, а женщин заби..."""
BlackLight,Re: Че дискуссия...,2001-05-26 05:45:31,https://vif2ne.org/nvk/forum/archive/words/109217?text=,5.98K,">>Невозможно. Бронекорпус ИЛ-2 подвергался ВЧ закалке после сварки, если уже закаленный попытаться варить -..."""
BlackLight,Re: Оснастка для...,2001-05-26 05:49:12,https://vif2ne.org/nvk/forum/archive/words/109214?text=,2.20K,">умещается в кармане вместе с сотней заклепок. Не далее как месяц назад две лебедки этой хреновиной к мачте..."""
Андрей Л.,Re: Первое сражение,2001-05-26 05:53:21,https://vif2ne.org/nvk/forum/archive/words/108982?text=,2.72K,">Приветствую непременно!>Первое описанное сражение - битва при Мегиддо. Еги..."""
tevolga,Re: RE: Пaнтeры...,2001-05-26 10:33:51,https://vif2ne.org/nvk/forum/archive/words/109621?text=,2.56K,">Прошку прощения, но это ничего не говорит, потому, что фотки заказывал ваш покорный слуга и еще раз повторю - ..."""
skipper,Ну (+),2001-05-26 22:00:01,https://vif2ne.org/nvk/forum/archive/words/109215?text=,1.76K,">Рукой там не достать, нужна хитрая такая > пакость вроде кочерги с упором. К стенке мачты и..."""
Kadet,Re: Несерьезный ответ.,2001-05-26 23:44:40,https://vif2ne.org/nvk/forum/archive/words/108979?text=,2.54K,">>Ага, есть даже термин такой в исторической науке ""культурная ассимиляция"", т.е. мужиков убиваем, а женщин..."""
М.Свирин,"Блин! Первая публикация - журнал ""Армор"" 1991 года. Автор вам известен. (-)",2001-05-27 01:15:47,https://vif2ne.org/nvk/forum/archive/words/109622?text=,2.03K,"..."""
М.Свирин,Потом еще Миша Барятинский в польской Милитарии фотку давал. (-),2001-05-27 01:17:52,https://vif2ne.org/nvk/forum/archive/words/109623?text=,1.77K,"..."""
Сергей С,Загадка любителям авиации...8),2001-05-27 01:18:43,https://vif2ne.org/nvk/forum/archive/words/110387?text=,1.82K,"Вот любят все загадывать - и я, грешный, туда же... "
Юрий Лямин,Новая маленькая книжная загадка :-),2001-05-28 10:06:36,https://vif2ne.org/nvk/forum/archive/words/110580?text=,6.06K,"Откуда вот этот отрывок:Такой же серьезной, но менее заметной оказалась существенная ошибка, допущенная несколько лет назад ..."""
Цефа,"Ууу, люблю советскую пропаганду :-))",2001-05-28 10:15:09,https://vif2ne.org/nvk/forum/archive/words/110581?text=,2.84K,"Даже несмотря на то что от неё сильно пахнет пылью и нафталином... ..."""
Юрий Лямин,"Не угадал, это не советская пропаганда :-)",2001-05-28 11:27:15,https://vif2ne.org/nvk/forum/archive/words/110582?text=,2.76K,">Даже несмотря на то что от неё сильно пахнет пылью и нафталином...и даже подскажу не арабская.<..."""
Цефа,"Нда, запах все равно характерный...",2001-05-28 11:38:31,https://vif2ne.org/nvk/forum/archive/words/110583?text=,2.51K,"Интересно, какой год издания ? То что не арабская и так понятно......"""
petrovich,Re: Попытка ответа,2001-05-28 11:43:23,https://vif2ne.org/nvk/forum/archive/words/110589?text=,1.67K,"Клэнси - ""Все страхи мира""С уважением,petrovich..."""
Vladislav,Том Клэнси. Все страхи мира (-),2001-05-28 11:47:35,https://vif2ne.org/nvk/forum/archive/words/110590?text=,1.66K,"-..."""
Юрий Лямин,"Верно, это Том Клэнси ""Все страхи мира""",2001-05-28 12:24:30,https://vif2ne.org/nvk/forum/archive/words/110591?text=,1.81K,"Думал больше попадется на удочку :-) но ВИФ доказывает свой высокий интеллектуальный уровень :-)..."""
Юрий Лямин,Как же вы Клэнси не узнали :-),2001-05-28 12:26:18,https://vif2ne.org/nvk/forum/archive/words/110584?text=,2.37K,">Интересно, какой год издания ?>То что не арабская и так понятно...Год издания то у меня..."""
Цефа,Я его не читаю :-),2001-05-28 12:43:17,https://vif2ne.org/nvk/forum/archive/words/110585?text=,2.49K,"Я-то думал это что-то серьёзное :-)) А оказывается Клэнси :-)Я почему про дату спрашивал - чтобы понять какие источники испо..."""
Юрий Лямин,"А Клэнси не просто серьезное, это святое! :-)))",2001-05-28 13:47:53,https://vif2ne.org/nvk/forum/archive/words/110586?text=,3.55K,">Я-то думал это что-то серьёзное :-)) А оказывается Клэнси :-)Я с нескольбкими амерами так вдрыз..."""
Василий Фофанов,А ты как думал?! (+),2001-05-28 14:18:54,https://vif2ne.org/nvk/forum/archive/words/110588?text=,1.88K,"Потому и характерный запах что все кошки друг на друга похожи. Только наша сдохла, а заокеанская живет :)С уважением, Ва..."""
Юрий Лямин,"А вы прочитайте, такого смеха давно не читал...",2001-05-28 16:03:16,https://vif2ne.org/nvk/forum/archive/words/110587?text=,3.64K,"еле осилил...вот ссылка,  http://www.bestlibrary...."""
Сергей,Один вопрос,2001-05-28 20:23:04,https://vif2ne.org/nvk/forum/archive/words/111024?text=,2.13K,"Приветствую!На сайте ""Забытый полк"" просят помочь в одном вопросе:Родственникам пришла похоронка с указанием места гибел..."""
Константин Федченко,Re: Один вопрос,2001-05-28 20:36:48,https://vif2ne.org/nvk/forum/archive/words/111025?text=,2.06K,">Родственникам пришла похоронка с указанием места гибели красноармейца Беспалова:>то ли г. Бесан Кит то ли ..."""
Samsv,Re: Один вопрос,2001-05-28 21:01:21,https://vif2ne.org/nvk/forum/archive/words/111026?text=,1.89K,">Приветствую!>то ли г. Бесан Кит то ли гора Бесан Кит. Где это?Во Франции есть город Бес..."""
Guy,Aрaфaт. Оффтоп.,2001-05-28 23:44:42,https://vif2ne.org/nvk/forum/archive/words/111091?text=,3.70K,A что eто зa знaчeк прeдсeдaтeль всe врeмя носит ? 
FVL1~01,"25 штыковых атак, Хе хе. Ну шутка (-)",2001-05-29 02:56:25,https://vif2ne.org/nvk/forum/archive/words/111092?text=,1.78K,"..."""
Дервиш,А вот интересно.,2001-05-29 03:15:16,https://vif2ne.org/nvk/forum/archive/words/111093?text=,3.55K,">A что eто зa знaчeк прeдсeдaтeль всe врeмя носит ?> =======================================..."""
sisop,Re: А вот...,2001-05-29 03:20:58,https://vif2ne.org/nvk/forum/archive/words/111094?text=,3.37K,"Доброе время суток.>Я не знаю как сейчас а раньше старичок таскал с собой пушку в кобуре постоянно...."""
Vadim,Re: А вот...,2001-05-29 05:24:57,https://vif2ne.org/nvk/forum/archive/words/111095?text=,3.98K,"Привeтствую>А разве на официальных приемах оружие разрешено? В нормальной стране его бы со стволом не п..."""
Vadim,Re:,2001-05-29 08:38:01,https://vif2ne.org/nvk/forum/archive/words/111096?text=,2.60K,"..."""
Vadim,Arafat Carries Submachine Gun on His Person,2001-05-29 09:19:11,https://vif2ne.org/nvk/forum/archive/words/111103?text=,7.26K,"Привeтствую Arafat Carries Submachine G..."""
А.Никольский,немецкая Загадка - Кто такое написал? И когда?,2001-05-29 12:05:14,https://vif2ne.org/nvk/forum/archive/words/111296?text=,7.24K,"""Мы хотим раз и навсегда покончить с французской угрозой после столетий грозившей нам французской опасности... Это должн..."""
Константин Федченко,фон Мольтке? (-),2001-05-29 12:10:54,https://vif2ne.org/nvk/forum/archive/words/111297?text=,1.78K,"..."""
Роман Храпачевский,Адольф Алоизыч ? (-),2001-05-29 12:27:58,https://vif2ne.org/nvk/forum/archive/words/111299?text=,1.78K,"..."""
А.Никольский,нет (-),2001-05-29 12:29:21,https://vif2ne.org/nvk/forum/archive/words/111300?text=,1.62K,"..."""
А.Никольский,нет (-),2001-05-29 12:29:42,https://vif2ne.org/nvk/forum/archive/words/111298?text=,1.62K,"..."""
Илья Григоренко,Kto-to iz klassikov marksizma. :)Hotja...,2001-05-29 12:33:23,https://vif2ne.org/nvk/forum/archive/words/111301?text=,1.99K,"стиль пeрeводa AдnAзнaчно под  ""Зaстольныe бeсeды Гитлeрa"".Илиa...."""
Тов.Рю,По мессианским ноткам - Людендорф (-),2001-05-29 12:37:08,https://vif2ne.org/nvk/forum/archive/words/111303?text=,2.49K,">С уважением, А.НикольскийС уважением..."""
Andrew,"Пораньше наверное, мог ли это быть Бисмарк? (-)",2001-05-29 12:56:11,https://vif2ne.org/nvk/forum/archive/words/111304?text=,1.72K,"..."""
А.Никольский,"Не Бисмарк и не Людендорф (последний - теплее, но не очень) (-)",2001-05-29 12:58:20,https://vif2ne.org/nvk/forum/archive/words/111305?text=,2.24K,"..."""
А.Никольский,"Нет, не Гитлер, не Маркс, не Энгельс и не немецкие с.-д. (-)",2001-05-29 12:59:02,https://vif2ne.org/nvk/forum/archive/words/111302?text=,1.80K,"..."""
Andrew,Фон Зект? (-),2001-05-29 13:00:32,https://vif2ne.org/nvk/forum/archive/words/111306?text=,1.93K,"..."""
Коля-02,Вильгельм II ? (-),2001-05-29 13:11:50,https://vif2ne.org/nvk/forum/archive/words/111309?text=,1.75K,"..."""
А.Никольский,Зект русофилом был (-),2001-05-29 13:13:10,https://vif2ne.org/nvk/forum/archive/words/111307?text=,1.81K,"..."""
А.Никольский,"По времени правильно, по авторству - нет (-)",2001-05-29 13:13:55,https://vif2ne.org/nvk/forum/archive/words/111310?text=,1.72K,"..."""
А.Никольский,Ответ - это письмо СЛИВОК НЕМЕЦКОЙ ОБЩЕСТВЕННОСТИ Бетман-Гольвегу в 15 г(+),2001-05-29 13:14:56,https://vif2ne.org/nvk/forum/archive/words/111311?text=,3.74K,"..."""
Andrew,"Ну, тут значительная доля русофилизма по-немецки :)) (-)",2001-05-29 13:17:50,https://vif2ne.org/nvk/forum/archive/words/111308?text=,1.76K,"..."""
А.Никольский,"сорри, пояснение здесь",2001-05-29 13:20:07,https://vif2ne.org/nvk/forum/archive/words/111312?text=,4.02K,"20 июня сей секретный меморандум вручили канцлеру Бетман-Гольвегу (несмотря на то что немецкое правительство отбрыкалось от целе..."""
