name,msg,time,link,length,expmsg
Пехота,Re: Пятница. Звёздные...,2019-04-01 17:38:35,https://vif2ne.org/nvk/forum/archive/words/2874208?text=,14.04K,"Салам алейкум, аксакалы!>На имеющихся каличных возможностях, с химическими движками, дельта-ви и прочей..."""
Пехота,Re: И ещё...,2019-04-01 17:40:58,https://vif2ne.org/nvk/forum/archive/words/2874179?text=,5.62K,"Салам алейкум, аксакалы!>Лучевое оружие - прекрасно. Но эффективно оно будет только в случае сохранения..."""
Коля-Анархия,Re: А я,2019-04-01 17:45:50,https://vif2ne.org/nvk/forum/archive/words/2874068?text=,13.92K,"Приветствую.>Салам алейкум, аксакалы!>>мало. ибо мы не знаем какие будут ин..."""
Estel,А зачем вдали?,2019-04-01 17:47:28,https://vif2ne.org/nvk/forum/archive/words/2874180?text=,4.46K,"Во-первых, корабль имеет право находиться и на геостационарной орбите. А во-вторых, если ты уходишь от противника по нормали, то..."""
Estel,Выбрать траекторию невозможно.,2019-04-01 17:53:01,https://vif2ne.org/nvk/forum/archive/words/2874164?text=,3.83K,"Если мы конечно говорим о выходе на орбиту планеты. Если мы сначала выходим на гелиостационарную или гелиоцентрическую орбиты, т..."""
Коля-Анархия,ну так и поле будет двигаться с той же скоростью...,2019-04-01 17:55:42,https://vif2ne.org/nvk/forum/archive/words/2874200?text=,2.86K,"Приветствую.>Салам алейкум, аксакалы!>>Лучевое оружие - прекрасно. Но эффек..."""
Пехота,Re: А я,2019-04-01 17:58:56,https://vif2ne.org/nvk/forum/archive/words/2874069?text=,12.51K,"Салам алейкум, аксакалы!>то, что ""а затем движется на собственном источнике энергии"", естественно. ""на ..."""
Пехота,Re: ну так,2019-04-01 18:05:13,https://vif2ne.org/nvk/forum/archive/words/2874201?text=,2.14K,"Салам алейкум, аксакалы!>...с чего бы ему скорость то терять?А с чего бы ему следовать з..."""
Пехота,Re: А зачем...,2019-04-01 18:06:40,https://vif2ne.org/nvk/forum/archive/words/2874181?text=,4.60K,"Салам алейкум, аксакалы!>Во-первых, корабль имеет право находиться и на геостационарной орбите. ..."""
Коля-Анархия,"""такое ощущение, что Вы бредите"" (с) А. и Б. Стругацкие",2019-04-01 18:07:49,https://vif2ne.org/nvk/forum/archive/words/2874070?text=,13.20K,"Приветствую.>Салам алейкум, аксакалы!>>то, что ""а затем движется на собстве..."""
Пехота,Re: Выбрать траекторию...,2019-04-01 18:08:03,https://vif2ne.org/nvk/forum/archive/words/2874165?text=,3.87K,"Салам алейкум, аксакалы!>Если мы конечно говорим о выходе на орбиту планеты. Если мы сначала выходим на..."""
Коля-Анархия,Вы не говорили не о каком маневре.,2019-04-01 18:09:00,https://vif2ne.org/nvk/forum/archive/words/2874202?text=,2.12K,"Приветствую.>Салам алейкум, аксакалы!>>...с чего бы ему скорость то терять?..."""
Estel,Re: А зачем...,2019-04-01 18:12:44,https://vif2ne.org/nvk/forum/archive/words/2874182?text=,4.52K,">Ну, как частный случай...Почему именно как частный? КМК, расположить на геостационаре какую-нит..."""
Estel,"Re: ""такое ощущение,...",2019-04-01 18:14:18,https://vif2ne.org/nvk/forum/archive/words/2874071?text=,3.73K,">а, что ей помешает всё время разгоняться? Принудительное отключение двигателя с целью сохранени..."""
Коля-Анархия,то есть мы уже приняли решение за инженеров будущего?,2019-04-01 18:19:51,https://vif2ne.org/nvk/forum/archive/words/2874072?text=,3.84K,"Приветствую.>>а, что ей помешает всё время разгоняться?>>Принудительное отключение двигателя с цель..."""
Estel,Эмммм.,2019-04-01 18:23:50,https://vif2ne.org/nvk/forum/archive/words/2874166?text=,3.79K,">Очевидно, что затраты должны окупаться сохранением корабля (флота).С одной стороны - да. С ..."""
Пехота,Хотите меня оскорбить? Не рационально.,2019-04-01 18:25:02,https://vif2ne.org/nvk/forum/archive/words/2874085?text=,10.66K,"Салам алейкум, аксакалы!>а, что ей помешает всё время разгоняться? Например исчерпан..."""
Пехота,А что Вам инженеры из будущего?,2019-04-01 18:27:31,https://vif2ne.org/nvk/forum/archive/words/2874073?text=,2.51K,"Салам алейкум, аксакалы!>а по какой причине мы решили, что будет необходимость его экономить? и потом, ..."""
Estel,Не совсем.,2019-04-01 18:27:44,https://vif2ne.org/nvk/forum/archive/words/2874077?text=,3.14K,">а по какой причине мы решили, что будет необходимость его экономить? Потому что любой запас..."""
Александр Солдаткичев,"Судя по моему опыту в Master of Orion 2, будущее за рукопашным боем.",2019-04-01 18:30:02,https://vif2ne.org/nvk/forum/archive/words/2874292?text=,3.61K,"ЗдравствуйтеСажаете крутых десантников (желательно Бурлатей) в пустые консервные банки и на абордаж.Ракеты их не дог..."""
Пехота,Re: Эмммм.,2019-04-01 18:32:14,https://vif2ne.org/nvk/forum/archive/words/2874167?text=,4.17K,"Салам алейкум, аксакалы!>С одной стороны - да. С другой стороны, а на хрена вам флот, висящий на орбите..."""
Пехота,Обычно в бою предполагается манёвр,2019-04-01 18:34:04,https://vif2ne.org/nvk/forum/archive/words/2874203?text=,2.33K,"Салам алейкум, аксакалы!>Приветствую.>>Салам алейкум, аксакалы!>>>>...с чего бы ему скорость то..."""
Ibuki,Re: а откуда...,2019-04-01 18:37:04,https://vif2ne.org/nvk/forum/archive/words/2874146?text=,1.99K,>на настоящий момент лучевое оружие еще является теорией. отсутствуют источники энергии для него и дт. 
Пехота,Re: А зачем...,2019-04-01 18:37:27,https://vif2ne.org/nvk/forum/archive/words/2874183?text=,4.53K,"Салам алейкум, аксакалы!>>Ну, как частный случай...>>Почему именно как частный? КМК, расположит..."""
Пехота,Re: Судя по...,2019-04-01 18:39:22,https://vif2ne.org/nvk/forum/archive/words/2874293?text=,2.45K,"Салам алейкум, аксакалы!>Здравствуйте>Сажаете крутых десантников (желательн..."""
Коля-Анархия,а какое ограничения на топливо и откуда оно взялось?,2019-04-01 18:42:52,https://vif2ne.org/nvk/forum/archive/words/2874086?text=,11.33K,"Приветствую.>>а, что ей помешает всё время разгоняться?>>Например исчерпание рабочего тела?..."""
Коля-Анархия,"ну разве, что на элериуме-115... (-)",2019-04-01 18:44:43,https://vif2ne.org/nvk/forum/archive/words/2874147?text=,1.71K,"..."""
Estel,Re: Эмммм.,2019-04-01 18:45:08,https://vif2ne.org/nvk/forum/archive/words/2874168?text=,4.12K,">Зачем ""висящий""? Маневрирующий! :)Манёвр в космосе не аналогичен манёвру в атмосфере. Поворот к..."""
Estel,Re: А зачем...,2019-04-01 18:51:04,https://vif2ne.org/nvk/forum/archive/words/2874184?text=,4.10K,">Я бы предпочёл молитве превентивный удар по противнику. Думаю такое решение надёжней. А экраны ему будут мешат..."""
Ibuki,Re: Воюют пилоты...,2019-04-01 18:51:17,https://vif2ne.org/nvk/forum/archive/words/2874155?text=,3.03K,">Не следует преувеличивать эффективность ядерного оружия в космосе. Одна ядерная боеголовка поражает один кораб..."""
Коля-Анархия,Re: Не совсем.,2019-04-01 18:57:27,https://vif2ne.org/nvk/forum/archive/words/2874078?text=,3.75K,"Приветствую.>>а по какой причине мы решили, что будет необходимость его экономить?>>Потому что ..."""
sap,Re: Плоды образования,2019-04-01 19:07:20,https://vif2ne.org/nvk/forum/archive/words/2875165?text=,3.44K,">Добрый день>>Патрульник стал крейсером, а что такого?>>Ну, а чё? Вон, ..."""
Пехота,Re: а какое...,2019-04-01 19:16:12,https://vif2ne.org/nvk/forum/archive/words/2874087?text=,10.32K,"Салам алейкум, аксакалы!>то есть решение было уже принято Вами? с чего Вы решили, что в этом изделии бу..."""
Пехота,Re: Эмммм.,2019-04-01 19:21:24,https://vif2ne.org/nvk/forum/archive/words/2874169?text=,3.93K,"Салам алейкум, аксакалы!>Интересный вопрос на самом деле. Это уже нужно считать. Но мне так кажется, чт..."""
Пехота,Re: А зачем...,2019-04-01 19:23:10,https://vif2ne.org/nvk/forum/archive/words/2874185?text=,4.19K,"Салам алейкум, аксакалы!>>Я бы предпочёл молитве превентивный удар по противнику. Думаю такое решение н..."""
Пехота,Re: Воюют пилоты...,2019-04-01 19:25:22,https://vif2ne.org/nvk/forum/archive/words/2874156?text=,2.29K,"Салам алейкум, аксакалы!>Вообще особые свойство космоса, не воздуха и сопротивления, а значит объекты с..."""
Boris,Re: Фонд 500...,2019-04-01 19:40:35,https://vif2ne.org/nvk/forum/archive/words/2875129?text=,2.60K,"Доброе утро,>  https://war..."""
Коля-Анархия,Re: а какое...,2019-04-01 19:46:38,https://vif2ne.org/nvk/forum/archive/words/2874088?text=,3.90K,"Приветствую.>>то есть решение было уже принято Вами? с чего Вы решили, что в этом изделии будут экономи..."""
Ibuki,Re: Воюют пилоты...,2019-04-01 19:59:02,https://vif2ne.org/nvk/forum/archive/words/2874157?text=,2.15K,">>Вообще особые свойство космоса, не воздуха и сопротивления, а значит объекты с малой массой обладают неограни..."""
объект 925,"немецкая Вики: ""около 500 разведполетов"" (-)",2019-04-01 21:00:09,https://vif2ne.org/nvk/forum/archive/words/2875128?text=,1.72K,"..."""
Коля-Анархия,к слову о топливе...,2019-04-01 21:12:33,https://vif2ne.org/nvk/forum/archive/words/2874089?text=,9.11K,"Приветствую.>Потому что в таком случае ракета будет представлять топливный бак на 95-99,5%, её габариты..."""
apple16,Пара забытых описей из фонда 500 подъехала - всего их теперь видно 19 из ~30,2019-04-01 21:25:20,https://vif2ne.org/nvk/forum/archive/words/2875182?text=,5.33K,"12467 - Группа армий ""Висла""Опись группы армий «Висла» в составе трофейных материалов ЦАМО содержит лишь отдельные дела ..."""
apple16,Краткое содержимое 12476,2019-04-01 21:47:48,https://vif2ne.org/nvk/forum/archive/words/2875183?text=,163.21K,"500-12476-00001 Дело 1. Документы оперативного отдела штаба 1-го корпуса ПВО: приказы и распоряжения 4-го воздушного флота о бое..."""
Инженер-109,Торможение бывает нужно для управляемого спуска...,2019-04-01 22:10:45,https://vif2ne.org/nvk/forum/archive/words/2874074?text=,2.26K,">Когда нужен будет манёвр, нужно будет и торможение в одном направлении и разгон в другом......"""
ttt2,Несерьезно как то все,2019-04-01 22:27:34,https://vif2ne.org/nvk/forum/archive/words/2874301?text=,4.48K,"Ув Пехота как будто вообще не знает что такое самонаведение. При чем не только ракет, но и выпущенных из рельсотрона снарядов. Н..."""
FLayer,Вы их недооцениваете,2019-04-01 22:27:38,https://vif2ne.org/nvk/forum/archive/words/2875177?text=,2.27K,"Доброго времени суток>Раньше журналисты в новостях были без мозгов и просто ставили новости>Теперь вот ..."""
Одессит,Re: Плоды образования,2019-04-01 22:28:24,https://vif2ne.org/nvk/forum/archive/words/2875166?text=,3.14K,"Добрый деньТак это у меня ирония была  такая...Да, грек совершенно настоящий. На нем даже служба несется, камбуз раб..."""
Коля-Анархия,по большому счету...,2019-04-01 22:30:57,https://vif2ne.org/nvk/forum/archive/words/2874317?text=,2.99K,"Приветствую.>С учётом того что длину Империал Старшип Дестроер принято считать чуть большей 1,5 км, то ..."""
Alex Bullet,"Re: Люди, а...",2019-04-01 22:48:50,https://vif2ne.org/nvk/forum/archive/words/2875040?text=,1.94K,"Полтаблетки - от головы, полтаблетки - от задницы. И смотри, не перепутай.>С Новым Годом!Ни ..."""
TMU,Re: Благодарю. Это...,2019-04-01 22:53:06,https://vif2ne.org/nvk/forum/archive/words/2875027?text=,1.92K,">>Можно опознать место, где снималась одна из серий ""Щита и меча"" )>Это спецшкола Абвера в замке?"
Исаев Алексей,"ГА ""Висла"" частично попала к союзникам",2019-04-01 22:58:56,https://vif2ne.org/nvk/forum/archive/words/2875186?text=,2.01K,"Do not salute me. There are goddamned snipers all around this area...В NARA по ГА ""Висла"" ролики T311 R167-R171. ~4,8 ты..."""
Alpaka,Такие программы были в СССР и США в 1970—80,2019-04-01 23:29:19,https://vif2ne.org/nvk/forum/archive/words/2874324?text=,4.14K,"одно из решение— релятивистский пучок. Там скорости под 99% скорости света. Разгон ионов за счёт электрического поля— потом реко..."""
apple16,Эта опись да - такая некрупная,2019-04-01 23:32:49,https://vif2ne.org/nvk/forum/archive/words/2875187?text=,1.82K,"там кроме толстеньких 12452 (летчики) и 12453 (моряки)притаилась еще опись 12477 - ""Пехотные и охранные дивизии вермахта, 19..."""
